timestamp,SURFMODEL_MAXBWH_MT,OBSERVATION_MAXBWH_FT,WAVEMODEL_SIGH_MT,WAVEMODEL_PART_0_SIGH_MT,WAVEMODEL_PART_0_PERIOD_SEC,WAVEMODEL_PART_0_DIRECTION_DEG,WAVEMODEL_PART_0_SPREAD_DEG,WAVEMODEL_PART_1_SIGH_MT,WAVEMODEL_PART_1_PERIOD_SEC,WAVEMODEL_PART_1_DIRECTION_DEG,WAVEMODEL_PART_1_SPREAD_DEG,WAVEMODEL_PART_2_SIGH_MT,WAVEMODEL_PART_2_PERIOD_SEC,WAVEMODEL_PART_2_DIRECTION_DEG,WAVEMODEL_PART_2_SPREAD_DEG,WAVEMODEL_PART_3_SIGH_MT,WAVEMODEL_PART_3_PERIOD_SEC,WAVEMODEL_PART_3_DIRECTION_DEG,WAVEMODEL_PART_3_SPREAD_DEG,WAVEMODEL_PART_4_SIGH_MT,WAVEMODEL_PART_4_PERIOD_SEC,WAVEMODEL_PART_4_DIRECTION_DEG,WAVEMODEL_PART_4_SPREAD_DEG,WAVEMODEL_PART_5_SIGH_MT,WAVEMODEL_PART_5_PERIOD_SEC,WAVEMODEL_PART_5_DIRECTION_DEG,WAVEMODEL_PART_5_SPREAD_DEG,TIDE_LEVEL_FT,TIME_LOCAL_YEAR,TIME_LOCAL_MONTH,TIME_LOCAL_DAY,TIME_LOCAL_HOUR
1651158000,0.16,,0.33,0.29,2.4,56.4,23.7,0.14,7.1,239.1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,2022,4,28,16
1651161600,0.16,,0.28,0.24,2.3,53.6,21.8,0.14,7.1,238.6,8.3,0.05,8.9,273.3,8.2,0,0,0,0,0,0,0,0,0,0,0,0,27.4,2022,4,28,17
1651165200,0.16,,0.24,0.19,2.1,52.8,20.2,0.14,7.1,238.8,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,2022,4,28,18
1651168800,0.16,,0.19,0.13,2,53.8,17.4,0.14,7,238.7,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,2022,4,28,19
1651172400,0.16,,0.16,0.05,1.9,53.3,14.5,0.13,7,238.6,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,2022,4,28,20
1651176000,0.15,,0.15,0,0,0,0,0.13,7,238.5,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,4,28,21
1651179600,0.15,,0.14,0,0,0,0,0.13,7,238.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,2022,4,28,22
1651183200,0.15,,0.14,0,0,0,0,0.13,6.9,238.4,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,2022,4,28,23
1651186800,0.15,,0.14,0,0,0,0,0.12,6.9,237.9,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,2022,4,29,0
1651190400,0.15,,0.16,0.09,2.4,58.1,15.7,0.12,6.9,238.2,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,2022,4,29,1
1651194000,0.15,,0.17,0.1,2.6,53.8,14.9,0.12,6.9,237.7,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,2022,4,29,2
1651197600,0.14,,0.15,0.08,2.7,54.2,14.7,0.12,6.9,237.6,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,2022,4,29,3
1651201200,0.14,,0.15,0.07,2.6,58.3,15.2,0.11,6.8,237.7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,2022,4,29,4
1651204800,0.14,,0.15,0.08,2.5,62.5,14.7,0.11,6.8,237.5,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6,2022,4,29,5
1651208400,0.13,1,0.16,0.09,2.5,61.7,14.3,0.11,6.8,237.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,2022,4,29,6
1651212000,0.13,,0.15,0.09,2.6,60.2,13.8,0.11,6.8,237.4,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,2022,4,29,7
1651215600,0.13,,0.15,0.09,2.6,60.6,13.3,0.11,6.8,237.7,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8,2022,4,29,8
1651219200,0.13,,0.16,0.1,2.5,61.3,13.2,0.11,6.8,238.1,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,2022,4,29,9
1651222800,0.13,,0.18,0.13,2.4,60.1,13.6,0.11,6.8,238,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,2022,4,29,10
1651226400,0.13,,0.19,0.14,2.4,58.6,13.9,0.11,6.8,238,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,2022,4,29,11
1651230000,0.13,,0.18,0.13,2.4,57.2,13.8,0.11,6.8,237.6,8.6,0.05,11,267.2,13.7,0,0,0,0,0,0,0,0,0,0,0,0,3.6,2022,4,29,12
1651233600,0.13,,0.17,0.12,2.4,55.7,14.4,0.11,6.8,238.2,11.7,0.05,11,267.6,13.4,0,0,0,0,0,0,0,0,0,0,0,0,4.6,2022,4,29,13
1651237200,0.13,1,0.16,0.1,2.4,54.4,15.8,0.11,6.7,237.2,8.9,0.06,10.9,267.5,13.1,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,4,29,14
1651240800,0.13,,0.15,0,0,0,0,0.11,6.7,237.3,9.5,0.06,10.9,267.6,12.8,0,0,0,0,0,0,0,0,0,0,0,0,13.6,2022,4,29,15
1651244400,0.13,,0.14,0,0,0,0,0.11,6.7,236.8,8.4,0.07,10.8,267.3,12.4,0,0,0,0,0,0,0,0,0,0,0,0,20.1,2022,4,29,16
1651248000,0.14,,0.14,0,0,0,0,0.11,6.7,236.7,7.9,0.07,10.5,267.2,12.2,0,0,0,0,0,0,0,0,0,0,0,0,25.7,2022,4,29,17
1651251600,0.13,,0.14,0,0,0,0,0.11,6.6,236.7,7.9,0.07,10.3,268.3,12.3,0,0,0,0,0,0,0,0,0,0,0,0,28.8,2022,4,29,18
1651255200,0.14,,0.16,0.08,2,62.8,13,0.11,6.6,237.6,9.1,0.08,10.3,268.1,12.1,0,0,0,0,0,0,0,0,0,0,0,0,28.3,2022,4,29,19
1651258800,0.17,,0.18,0.11,2.2,60,13.9,0.1,6.5,236.9,8,0.09,11.1,266.3,11.9,0,0,0,0,0,0,0,0,0,0,0,0,24.4,2022,4,29,20
1651262400,0.18,,0.18,0.1,2.4,62,13.9,0.1,6.5,237.2,8.4,0.1,11.1,265.3,11.8,0,0,0,0,0,0,0,0,0,0,0,0,18.2,2022,4,29,21
1651266000,0.19,,0.18,0.09,2.9,64.4,14.5,0.11,11,264.4,11.7,0.1,6.4,237.1,8.4,0,0,0,0,0,0,0,0,0,0,0,0,11.5,2022,4,29,22
1651269600,0.20,,0.18,0.08,3,63.8,14.9,0.12,11,263.6,11.7,0.1,6.4,236.9,7.9,0,0,0,0,0,0,0,0,0,0,0,0,6.4,2022,4,29,23
1651273200,0.22,,0.18,0.07,3,62.3,13.7,0.13,11,263.3,11.5,0.1,6.3,237,8.2,0,0,0,0,0,0,0,0,0,0,0,0,3.9,2022,4,30,0
1651276800,0.22,,0.18,0,0,0,0,0.14,10.9,262.9,11.3,0.09,6.3,236.9,8,0.06,3,62,13,0,0,0,0,0,0,0,0,4.1,2022,4,30,1
1651280400,0.23,,0.19,0,0,0,0,0.15,10.8,262.5,11.2,0.09,6.3,236.9,8,0,0,0,0,0,0,0,0,0,0,0,0,6.9,2022,4,30,2
1651284000,0.25,,0.19,0,0,0,0,0.17,10.7,262.3,11,0.09,6.2,236.9,8.1,0,0,0,0,0,0,0,0,0,0,0,0,12,2022,4,30,3
1651287600,0.26,,0.2,0,0,0,0,0.18,10.3,262.6,19.2,0.09,6.2,236.4,20.8,0,0,0,0,0,0,0,0,0,0,0,0,18.6,2022,4,30,4
1651291200,0.27,,0.21,0,0,0,0,0.19,10.2,261.9,15.8,0.09,6.2,238,18.2,0,0,0,0,0,0,0,0,0,0,0,0,25,2022,4,30,5
1651294800,0.28,,0.22,0,0,0,0,0.2,10.1,261.4,13.5,0.09,6.2,236.2,14.6,0,0,0,0,0,0,0,0,0,0,0,0,29,2022,4,30,6
1651298400,0.29,,0.23,0,0,0,0,0.21,10,261,12.1,0.09,6.2,236.5,12.2,0,0,0,0,0,0,0,0,0,0,0,0,29.6,2022,4,30,7
1651302000,0.30,,0.25,0,0,0,0,0.23,10,260.5,11,0.08,6.2,236.4,11.9,0.05,14.6,264.8,14.1,0,0,0,0,0,0,0,0,26.5,2022,4,30,8
1651305600,0.32,,0.26,0,0,0,0,0.24,9.9,260.3,10.6,0.08,6.1,236.7,12.1,0.06,14.4,263.1,13,0,0,0,0,0,0,0,0,20.5,2022,4,30,9
1651309200,0.32,,0.27,0,0,0,0,0.25,9.8,259.9,10.4,0.08,6.1,236.6,13.1,0.07,14,264,13,0,0,0,0,0,0,0,0,13.4,2022,4,30,10
1651312800,0.34,2,0.29,0,0,0,0,0.26,9.8,259.5,10.1,0.09,13.6,264.9,13.9,0.08,6.1,236.6,14.1,0,0,0,0,0,0,0,0,7.4,2022,4,30,11
1651316400,0.35,,0.3,0,0,0,0,0.27,9.6,259.3,10.1,0.1,13.4,264.6,12.9,0.08,6.1,236.6,14.2,0,0,0,0,0,0,0,0,4,2022,4,30,12
1651320000,0.35,,0.32,0,0,0,0,0.28,9.4,259,9.8,0.12,13.3,265,12.7,0.07,6,236.8,13.3,0,0,0,0,0,0,0,0,3.4,2022,4,30,13
1651323600,0.35,,0.33,0,0,0,0,0.29,9.2,258.7,9.7,0.16,13.2,263.8,12.1,0.07,6,236.9,11.9,0,0,0,0,0,0,0,0,5.5,2022,4,30,14
1651327200,0.35,,0.35,0,0,0,0,0.29,9.2,258.2,9.2,0.19,13.1,264.2,12.5,0.07,6,237,10.8,0,0,0,0,0,0,0,0,10,2022,4,30,15
1651330800,0.37,,0.38,0,0,0,0,0.31,9.1,258.1,9.1,0.21,12.9,264.2,12.3,0.07,6,236.9,9.9,0,0,0,0,0,0,0,0,16.3,2022,4,30,16
1651334400,0.38,,0.4,0,0,0,0,0.32,9,258.3,8.9,0.24,12.8,263.2,12.6,0.06,5.9,237,9.5,0,0,0,0,0,0,0,0,22.8,2022,4,30,17
1651338000,0.39,,0.43,0,0,0,0,0.34,9,258,8.9,0.25,12.6,263.9,12.4,0.06,5.8,236.8,8.4,0,0,0,0,0,0,0,0,27.7,2022,4,30,18
1651341600,0.42,,0.45,0,0,0,0,0.34,9,257.3,9,0.3,12.4,263.7,11.6,0.06,5.8,236.4,7.7,0,0,0,0,0,0,0,0,29.3,2022,4,30,19
1651345200,0.49,,0.48,0,0,0,0,0.37,12.1,261.8,11.4,0.31,8.8,257.5,8.9,0.06,5.7,236,7.2,0,0,0,0,0,0,0,0,27.4,2022,4,30,20
1651348800,0.51,,0.51,0,0,0,0,0.39,12,261.3,11.4,0.33,8.8,258,9.1,0.06,5.7,236.1,7.2,0,0,0,0,0,0,0,0,22.1,2022,4,30,21
1651352400,0.52,,0.53,0,0,0,0,0.39,11.9,261.8,11.3,0.35,8.9,257.3,9.1,0.06,5.6,235.7,7.6,0,0,0,0,0,0,0,0,15.2,2022,4,30,22
1651356000,0.53,,0.55,0,0,0,0,0.41,11.8,261.6,11.1,0.37,8.9,256.7,9.6,0,0,0,0,0,0,0,0,0,0,0,0,8.8,2022,4,30,23
1651359600,0.53,,0.57,0,0,0,0,0.41,11.6,262.3,11.5,0.4,9.1,255.9,8.4,0,0,0,0,0,0,0,0,0,0,0,0,4.7,2022,5,1,0
1651363200,0.70,,0.59,0,0,0,0,0.59,11.4,259,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,2022,5,1,1
1651366800,0.70,,0.6,0,0,0,0,0.6,11.1,258.8,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,2022,5,1,2
1651370400,0.71,,0.61,0,0,0,0,0.61,11,258.6,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,2022,5,1,3
1651374000,0.72,,0.62,0,0,0,0,0.62,10.9,258.4,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,2022,5,1,4
1651377600,0.72,,0.62,0,0,0,0,0.62,10.9,258.3,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,2022,5,1,5
1651381200,0.72,,0.63,0,0,0,0,0.63,10.8,258.1,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9,2022,5,1,6
1651384800,0.73,,0.64,0,0,0,0,0.64,10.8,257.9,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6,2022,5,1,7
1651388400,0.75,,0.66,0,0,0,0,0.66,10.8,257.7,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,2022,5,1,8
1651392000,0.75,,0.67,0,0,0,0,0.67,10.8,257.5,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2,2022,5,1,9
1651395600,0.76,,0.68,0,0,0,0,0.68,10.9,257.2,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4,2022,5,1,10
1651399200,0.79,,0.7,0,0,0,0,0.7,11,256.9,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,2022,5,1,11
1651402800,0.79,,0.72,0.1,1.9,228.7,13.3,0.7,11.3,256.9,10.1,0.13,2.6,283.9,15.1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,2022,5,1,12
1651406400,0.81,,0.73,0.19,2.7,270.7,28.6,0.71,11.6,256.6,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,2022,5,1,13
1651410000,0.82,,0.74,0,0,0,0,0.71,11.6,256.3,10,0.19,2.7,273.7,25.9,0,0,0,0,0,0,0,0,0,0,0,0,4.2,2022,5,1,14
1651413600,0.82,,0.74,0,0,0,0,0.72,11.6,256.1,10,0.19,2.9,278.8,23.6,0,0,0,0,0,0,0,0,0,0,0,0,7.5,2022,5,1,15
1651417200,0.82,,0.75,0,0,0,0,0.72,11.5,255.8,9.9,0.22,3.6,287.6,19.6,0,0,0,0,0,0,0,0,0,0,0,0,12.9,2022,5,1,16
1651420800,0.82,,0.76,0,0,0,0,0.72,11.3,255.5,9.9,0.24,3.7,292.7,16.2,0,0,0,0,0,0,0,0,0,0,0,0,19.4,2022,5,1,17
1651424400,0.62,,0.77,0,0,0,0,0.51,11.2,257.2,10.1,0.51,8.9,253.3,9,0.26,3.8,294.2,14.9,0,0,0,0,0,0,0,0,25.4,2022,5,1,18
1651428000,0.58,,0.77,0,0,0,0,0.54,9,254.3,9.4,0.47,11.2,255.9,10.2,0.27,3.9,294.4,14.4,0,0,0,0,0,0,0,0,28.9,2022,5,1,19
1651431600,0.80,,0.77,0,0,0,0,0.72,11,254.7,9.7,0.27,4,293.7,14.7,0,0,0,0,0,0,0,0,0,0,0,0,28.8,2022,5,1,20
1651435200,0.80,,0.77,0,0,0,0,0.72,10.9,254.5,9.7,0.27,4.1,293,14.9,0,0,0,0,0,0,0,0,0,0,0,0,25.3,2022,5,1,21
1651438800,0.79,,0.76,0,0,0,0,0.71,10.9,254.2,9.6,0.27,4.1,292.1,15.1,0,0,0,0,0,0,0,0,0,0,0,0,19.1,2022,5,1,22
1651442400,0.79,,0.76,0,0,0,0,0.71,10.9,254,9.7,0.27,4.2,291.5,15.2,0,0,0,0,0,0,0,0,0,0,0,0,12.1,2022,5,1,23
1651446000,0.79,,0.76,0,0,0,0,0.71,10.9,253.8,9.7,0.26,4.2,290.7,15.1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,2022,5,2,0
1651449600,0.79,,0.75,0,0,0,0,0.71,10.8,253.6,9.7,0.26,4.3,290,15.1,0,0,0,0,0,0,0,0,0,0,0,0,3.8,2022,5,2,1
1651453200,0.78,,0.75,0,0,0,0,0.7,10.8,253.4,9.7,0.25,4.3,289.1,15.1,0,0,0,0,0,0,0,0,0,0,0,0,4,2022,5,2,2
1651456800,0.78,,0.74,0,0,0,0,0.7,10.8,253.2,9.7,0.25,4.2,288.1,15,0,0,0,0,0,0,0,0,0,0,0,0,6.6,2022,5,2,3
1651460400,0.77,,0.74,0,0,0,0,0.69,10.7,253.1,9.7,0.25,4.2,287,15.1,0,0,0,0,0,0,0,0,0,0,0,0,11.4,2022,5,2,4
1651464000,0.77,4.5,0.73,0,0,0,0,0.69,10.7,253,9.7,0.24,4.2,286,15.1,0,0,0,0,0,0,0,0,0,0,0,0,17.7,2022,5,2,5
1651467600,0.77,,0.73,0,0,0,0,0.69,10.7,252.9,9.8,0.24,4.2,285,15,0,0,0,0,0,0,0,0,0,0,0,0,23.9,2022,5,2,6
1651471200,0.81,,0.74,0,0,0,0,0.74,10.7,255.8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,2022,5,2,7
1651474800,0.81,,0.74,0,0,0,0,0.74,10.6,255.7,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,2022,5,2,8
1651478400,0.81,,0.74,0,0,0,0,0.74,10.6,255.5,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,2022,5,2,9
1651482000,0.81,,0.75,0,0,0,0,0.75,10.6,255.3,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1,2022,5,2,10
1651485600,0.81,,0.75,0,0,0,0,0.75,10.6,255,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,2022,5,2,11
1651489200,0.81,,0.74,0,0,0,0,0.74,10.5,254.7,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,2022,5,2,12
1651492800,0.80,,0.74,0,0,0,0,0.74,10.5,254.4,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,2022,5,2,13
1651496400,0.79,4.5,0.73,0,0,0,0,0.73,10.5,254,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,2022,5,2,14
1651500000,0.79,,0.73,0,0,0,0,0.73,10.4,253.7,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,2022,5,2,15
1651503600,0.78,,0.72,0,0,0,0,0.72,10.3,253.4,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,2022,5,2,16
1651507200,0.76,,0.71,0,0,0,0,0.71,10.2,253.1,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,2022,5,2,17
1651510800,0.75,,0.7,0,0,0,0,0.7,10.1,252.9,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,2022,5,2,18
1651514400,0.74,,0.69,0,0,0,0,0.69,10,252.7,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,2022,5,2,19
1651518000,0.73,,0.68,0,0,0,0,0.68,10,252.7,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2022,5,2,20
1651521600,0.72,,0.67,0,0,0,0,0.67,10,252.7,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,2022,5,2,21
1651525200,0.69,,0.66,0.11,2.6,304.1,20.9,0.65,9.9,251.9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,2022,5,2,22
1651528800,0.72,,0.66,0,0,0,0,0.66,9.9,254.9,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,2022,5,2,23
1651532400,0.68,,0.66,0.22,2.7,301.2,23.4,0.63,9.9,251.6,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,2022,5,3,0
1651536000,0.67,,0.65,0,0,0,0,0.62,9.9,251.9,11,0.21,2.8,304.1,22.9,0,0,0,0,0,0,0,0,0,0,0,0,5.1,2022,5,3,1
1651539600,0.66,,0.64,0,0,0,0,0.61,10,251.9,11,0.19,2.8,305.2,22.6,0,0,0,0,0,0,0,0,0,0,0,0,3.9,2022,5,3,2
1651543200,0.69,,0.63,0,0,0,0,0.63,10,255.1,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,2022,5,3,3
1651546800,0.68,,0.62,0,0,0,0,0.62,10.2,254.5,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,2022,5,3,4
1651550400,0.67,3.5,0.61,0,0,0,0,0.6,10.3,252.6,11.5,0.11,2.5,312.6,21.1,0,0,0,0,0,0,0,0,0,0,0,0,14.4,2022,5,3,5
1651554000,0.68,,0.6,0,0,0,0,0.6,10.4,253.8,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,2022,5,3,6
1651557600,0.67,,0.59,0,0,0,0,0.59,10.4,253.6,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,2022,5,3,7
1651561200,0.65,,0.58,0,0,0,0,0.58,10.3,253.6,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5,2022,5,3,8
1651564800,0.65,,0.58,0,0,0,0,0.58,10.2,253.6,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7,2022,5,3,9
1651568400,0.64,,0.57,0,0,0,0,0.57,10.1,253.7,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,2022,5,3,10
1651572000,0.63,,0.57,0,0,0,0,0.57,10.1,253.9,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,2022,5,3,11
1651575600,0.62,,0.56,0,0,0,0,0.56,10,254,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,5,3,12
1651579200,0.62,,0.56,0,0,0,0,0.56,10,254.2,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,5,3,13
1651582800,0.62,,0.55,0,0,0,0,0.55,10,254.3,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,2022,5,3,14
1651586400,0.62,3.5,0.55,0,0,0,0,0.55,9.9,254.5,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,2022,5,3,15
1651590000,0.61,,0.55,0,0,0,0,0.55,9.9,254.7,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,2022,5,3,16
1651593600,0.61,,0.54,0,0,0,0,0.54,9.9,254.9,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,2022,5,3,17
1651597200,0.61,,0.54,0,0,0,0,0.54,9.8,255.1,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,2022,5,3,18
1651600800,0.60,,0.54,0,0,0,0,0.54,9.8,255.2,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,2022,5,3,19
1651604400,0.60,,0.54,0,0,0,0,0.54,9.7,255.4,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,2022,5,3,20
1651608000,0.60,,0.54,0,0,0,0,0.54,9.7,255.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2022,5,3,21
1651611600,0.60,,0.54,0,0,0,0,0.54,9.6,255.6,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,2022,5,3,22
1651615200,0.59,,0.54,0,0,0,0,0.54,9.4,255.7,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,2022,5,3,23
1651618800,0.59,,0.54,0,0,0,0,0.54,9.3,255.7,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,2022,5,4,0
1651622400,0.59,,0.54,0,0,0,0,0.54,9.2,255.8,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,2022,5,4,1
1651626000,0.58,,0.54,0,0,0,0,0.54,9.1,255.8,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,2022,5,4,2
1651629600,0.58,,0.54,0,0,0,0,0.54,9,255.9,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,2022,5,4,3
1651633200,0.57,,0.54,0,0,0,0,0.54,9,255.9,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2022,5,4,4
1651636800,0.56,3,0.53,0,0,0,0,0.53,8.9,255.9,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,2022,5,4,5
1651640400,0.56,,0.53,0,0,0,0,0.53,8.8,255.9,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4,2022,5,4,6
1651644000,0.55,,0.53,0.1,1.9,257.2,20.3,0.52,8.8,256,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,2022,5,4,7
1651647600,0.54,,0.56,0.24,2.6,268.5,29.1,0.51,8.7,256,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7,2022,5,4,8
1651651200,0.53,,0.58,0.28,2.8,269.8,28.3,0.5,8.7,256,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6,2022,5,4,9
1651654800,0.53,,0.59,0.31,2.9,266.4,25.5,0.5,8.7,255.9,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,2022,5,4,10
1651658400,0.52,,0.6,0.35,3,267.4,24.5,0.49,8.7,255.9,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,2022,5,4,11
1651662000,0.52,,0.61,0.37,3.3,271.1,24.7,0.49,8.7,255.6,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,2022,5,4,12
1651665600,0.52,,0.61,0.36,3.5,273.8,25,0.49,8.7,255.6,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,2022,5,4,13
1651669200,0.52,,0.6,0.35,3.7,275.5,24.9,0.49,8.8,255.5,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,2022,5,4,14
1651672800,0.52,3,0.59,0.35,3.8,276.2,24.9,0.48,8.7,255.6,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,2022,5,4,15
1651676400,0.52,,0.6,0.36,3.9,278.7,24.6,0.48,8.7,255.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,2022,5,4,16
1651680000,0.63,,0.61,0.61,8.7,264.7,21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,2022,5,4,17
1651683600,0.63,,0.61,0.61,8.6,265.7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,2022,5,4,18
1651687200,0.62,,0.61,0.61,8.4,266,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2022,5,4,19
1651690800,0.60,,0.59,0.59,8.2,265.8,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,2022,5,4,20
1651694400,0.58,,0.57,0,0,0,0,0.57,8.1,265.2,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,2022,5,4,21
1651698000,0.56,,0.55,0,0,0,0,0.55,8,264.2,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,2022,5,4,22
